4.054632436;3.850255e-3;6.45015e-4;1.0062643e-2
Infinity;4.855e-6;1.221475e-3;9.168771e-3
Infinity;5.585e-6;3.694385e-3;9.235999e-3
Infinity;4.9369999999999995e-6;5.0768589999999995e-3;9.321746e-3
Infinity;5.05e-6;7.207509999999999e-4;9.722701e-3
1.0399269549999999;5.123e-6;2.133364e-3;1.1606711e-2
2.704385474;5.393e-6;2.405206e-3;1.0977763e-2
Infinity;4.8639999999999995e-6;3.620683e-3;9.202806e-3
Infinity;5.712e-6;4.319335e-3;9.346586e-3
4.568509226;4.781e-6;4.731262e-3;1.0849384e-2
Infinity;4.912e-6;3.675266e-3;1.0236832999999999e-2
Infinity;5.806e-6;3.407389e-3;1.2055442e-2
0.835701108;4.989e-6;9.91547e-4;9.342787e-3
Infinity;4.75e-6;6.318507e-3;1.1766363e-2
Infinity;4.756e-6;8.019134e-3;9.085568e-3
Infinity;5.057e-6;6.778419e-3;9.584007e-3
Infinity;6.458e-6;1.4615623999999999e-2;1.4505872999999999e-2
3.751639916;4.535e-6;7.609096e-3;9.226559e-3
Infinity;9.098e-6;1.725838e-3;1.4814035e-2
4.807330777;5.446e-6;8.463531e-3;1.0370276999999999e-2
