Infinity;4.094759e-3;1.2670447999999999e-2;1.3804429e-2
Infinity;5.401e-6;2.1160239999999998e-3;1.223672e-2
Infinity;4.818e-6;3.179188e-3;1.196771e-2
Infinity;5.837e-6;3.3939248e-2;1.673517e-2
Infinity;4.425e-6;8.560826e-3;1.2578018e-2
Infinity;5.009e-6;3.607039e-3;1.2417427e-2
Infinity;5.41e-6;7.006557e-3;1.5834676e-2
Infinity;4.887e-6;9.5252e-4;1.0627437e-2
Infinity;4.819e-6;4.0168009999999995e-3;1.70151e-2
Infinity;5.023e-6;2.531131e-3;1.1987363e-2
Infinity;4.882e-6;3.233697e-3;1.1585249e-2
Infinity;4.7959999999999995e-6;1.1320166e-2;1.3729515e-2
Infinity;4.873e-6;4.33569e-3;1.3260078e-2
Infinity;4.405e-6;1.440965e-3;1.1416856e-2
2.695550497;4.986e-6;1.037586e-3;1.2695608e-2
Infinity;5.575e-6;1.158123e-3;1.6162988e-2
Infinity;4.871e-6;3.179772e-3;1.1794459e-2
Infinity;4.905e-6;5.760092e-3;1.3093597e-2
Infinity;4.696e-6;3.749286e-3;1.2070255e-2
Infinity;4.644e-6;5.208357e-3;1.633134e-2
