Infinity;3.940424e-3;3.985884e-3;1.5998385e-2
Infinity;4.944e-6;1.0276887e-2;1.6080188e-2
Infinity;4.922e-6;2.200956e-3;1.8588465999999998e-2
Infinity;5.0339999999999996e-6;1.985961e-3;1.5455771e-2
Infinity;4.835e-6;2.252829e-3;1.6196039e-2
Infinity;5.455e-6;1.978953e-3;1.6550808e-2
Infinity;5.016e-6;1.7798739999999999e-3;2.1193458e-2
Infinity;4.76e-6;1.776579e-3;1.6399885e-2
Infinity;5.3259999999999995e-6;1.3079225e-2;2.1922205e-2
Infinity;4.787e-6;1.84648e-3;2.2102435e-2
Infinity;4.866e-6;7.801821e-3;1.6191284e-2
Infinity;5.559e-6;1.002192e-2;2.3123742e-2
Infinity;5.189e-6;1.80545e-3;1.5384361e-2
Infinity;4.417e-6;1.756047e-3;1.4761004999999999e-2
Infinity;4.777e-6;1.35425e-3;1.5520932999999999e-2
Infinity;5.25e-6;4.271284e-3;2.164172e-2
Infinity;5.079e-6;4.364543e-3;1.7518294e-2
Infinity;5.742e-6;4.242872e-3;1.8017766e-2
Infinity;5.4059999999999996e-6;1.6785069999999999e-3;1.7724561e-2
Infinity;6.238e-6;1.0152079999999999e-2;3.0066249e-2
