1.166895793;0.192231573
6.6475624e-2;1.153444307
3.155035715;0.256750331
0.262774139;0.848508594
1.543576672;2.902861765
0.527835543;2.126742732
1.301834841;0.305325863
2.559334391;3.519195971
1.528554297;4.043074626
1.239800006;2.856412482
1.635250884;3.3259216e-2
0.491449656;3.196505464
2.677203575;4.503229286
1.6180784209999999;0.495913428
1.740336946;2.812502724
5.344048464;1.416984061
0.72112517;1.221818072
0.185958945;0.272926566
0.892112188;4.853460042
1.164046511;3.221499266
1.396888353;0.254868292
3.6837989999999998e-3;0.38403070699999997
1.794513228;2.903973665
0.379905969;0.585944549
2.814555547;5.1571394e-2
1.390643047;1.536730674
6.7479399209999995;0.332266535
1.418274824;0.597684368
0.269356928;2.66552889
0.779960892;3.721232281
1.372582201;0.17258889
2.380695357;1.689737797
1.8269645159999999;1.575495113
3.321606864;0.244850297
1.195040565;0.6453014579999999
5.7682179e-2;2.669740769
1.6291880189999999;3.440642952
0.977525357;8.458592082
2.423987198;0.842089112
1.078970936;2.109559918
0.385968261;3.139693175
0.42102892999999997;1.045142214
0.307111169;5.319702555
0.46783885599999997;1.4602743089999999
0.610208049;5.805602e-2
0.146649039;3.8069428359999997
1.6845455599999999;1.799618888
0.876783639;2.621179628
7.4816307e-2;1.857136893
3.373784794;1.612851464
0.113063681;4.829412028
0.486563076;0.526445219
0.523001441;3.119844863
1.210655438;0.158139413
9.5612166e-2;1.206490877
7.3025355e-2;2.274401652
1.915785355;6.017047003
0.823583388;4.794012876
3.182684963;2.343907191
2.281329437;0.532222024
0.308621611;1.857245286
3.6008172579999997;1.259176821
0.541573438;1.365424927
2.171505436;1.868153266
0.529387809;0.778619677
0.311505205;1.997892186
2.293808373;0.100766492
2.189617549;5.196953385
0.510956064;3.297094428
1.023652148;4.070282473
0.277845676;2.1603869909999998
1.769802641;1.879463675
1.2553274429999999;2.9188435299999997
2.516095479;0.474564497
0.918391836;1.246106826
1.656518982;2.299585608
1.421360156;3.9618402999999996e-2
1.03692604;0.25812786
1.880626991;1.211780527
6.037900122;0.5702082039999999
4.153428796;1.433330057
0.39168696599999997;0.151182069
1.435731996;3.270111038
1.968673036;2.2015159939999998
2.861555088;1.5733609659999999
0.687744567;0.214295137
0.347113777;0.394710789
5.159044596;0.398692333
4.044692542;2.761264255
5.337437733;0.23916321399999999
1.520526402;2.276689001
3.667641723;0.32687700799999997
4.58485355;0.116731583
1.293104698;0.577121369
0.71903085;1.323076173
0.5431047609999999;0.3303444
4.158003068;4.586905354
1.895608585;3.139034069
6.4778066e-2;1.531239677
3.241528257;1.243463422
1.442168394;0.550331866
0.816267859;3.669759001
0.646011317;1.321341387
0.9065651889999999;2.052096007
1.699821409;2.677449345
7.033293304;1.400062646
2.7502372e-2;4.64541176
1.3343847739999999;4.185814887
4.472056332;0.8459605
11.337701329;1.696276304
6.632194479;0.32376782
0.670172671;0.39847895299999997
9.6029819e-2;4.003178992
1.320966059;7.139023498999999
3.812907026;2.356632145
2.511335215;1.7716463709999999
1.393618317;2.192421832
0.659623496;3.301181165
1.334306367;0.785776457
1.5538556239999999;0.459658317
0.596644003;0.193732002
1.118677697;0.11541992499999999
1.011883992;0.654965774
3.924889442;1.554576336
0.566462692;2.138643413
1.646368033;1.79520435
0.172291552;0.920834617
0.263384211;2.444398042
1.16099905;0.12120571299999999
1.0751993;1.789961404
9.449735174999999;1.141492554
1.113684627;2.044018161
1.751805576;1.563973597
9.144146066;1.025867436
0.514940945;4.83899945
1.720800312;1.545449825
1.320063045;0.292088428
0.826561064;0.718288016
1.114119484;4.465856623
2.545122192;2.2791081749999997
1.485105524;1.694360057
0.124778303;0.547229196
1.187943937;2.927682073
0.783046134;0.32074164099999997
0.256522512;3.1809698e-2
0.378944572;0.895703777
2.308900661;6.518192712
0.626642503;1.036259514
0.53604607;2.653689827
1.242968659;1.338162116
0.294313398;3.0401567579999997
2.4227534889999998;1.475487879
5.851544833;1.929137277
1.303945742;0.978902213
1.615285221;3.0264149e-2
2.384631633;0.141425448
1.855143974;0.655321181
1.422686838;5.6504898e-2
5.3655112;0.682085093
1.674505806;2.234122714
1.958225712;0.405105248
0.6586682939999999;6.429513042
0.137694268;4.651456161
2.109377667;0.651085298
1.794208542;1.224691969
1.050900832;2.634171344
0.129689196;0.224652046
1.138030164;0.12151865099999999
0.193057378;1.526786781
2.111221456;1.739903038
2.17173371;0.974403734
2.7527077639999997;0.440403622
0.466896371;1.212136117
1.04595065;1.196276392
1.78925721;0.445819737
4.780930018;4.262462123
1.695698282;0.62463671
0.871022601;4.161034939
4.252904297;0.620540287
5.829846952;5.141848593
5.102437231;2.694626946
0.463155192;0.876759809
4.046241281;1.468480765
0.393951377;4.784376978
3.110030316;4.77056455
7.27693619;0.176369267
2.90026081;0.640657103
3.884529561;0.49119879
1.739617086;0.42282253
0.306902557;0.637483754
1.454914538;0.656288866
0.908281275;2.180772754
1.3554032329999999;2.496419942
1.010905133;0.869070565
0.143823973;0.959080941
2.461011981;6.46557052
1.707272715;2.40144768
5.663760222;1.103838112
1.393282329;1.219707923
3.968111512;0.68421543
0.6199734379999999;3.472487786
7.024686872;2.360518554
0.382995755;6.434019793
2.321125422;1.3045258849999999
4.047365442;1.074863179
1.2508496789999999;2.2862224589999998
1.378374818;1.031643132
3.5431904789999997;2.7214796409999997
0.135543264;0.878027668
1.029125736;4.199032239
0.346877296;1.543591977
3.232516203;1.017432612
0.93403412;4.6664795869999995
0.452195328;0.299785491
0.296771368;0.624457212
10.081247789999999;8.682474793999999
0.131430109;1.321480319
9.4385804e-2;2.9085987e-2
2.623594087;2.220217969
2.720521668;1.983263576
0.369014177;2.129790735
1.190238379;1.162372231
2.924157673;16.956679507
2.176768145;0.837545431
1.413166417;0.6083736359999999
2.981266071;4.690136446
0.704168642;1.766785315
2.607379038;1.119561055
0.657224781;2.986966039
3.5956426109999997;1.444667364
4.03204331;1.139832867
3.822537784;1.276269971
1.525081966;0.558324383
3.1283409129999997;1.775642556
0.123953444;9.3148813e-2
1.694841274;6.687426096
3.507363164;0.182412628
0.624589849;4.7421943e-2
0.282411939;4.484358857
5.66219433;0.220405689
0.9345969949999999;0.844541498
1.069017159;6.321222496
2.21219902;1.120708585
1.235547972;3.030100816
0.107877224;1.029269984
1.8672937379999999;0.312053202
1.653544227;3.839163653
2.779518187;1.530327517
2.8452706759999997;8.992545376
2.85621629;1.802858487
1.467007111;0.508972964
0.246786631;10.176942959
1.721422078;1.570097795
1.906493395;4.078269254
4.8930852999999996e-2;0.599982003
2.403856448;1.893527544
9.7299789e-2;0.641865487
3.4798934999999996e-2;4.593256467
0.9861173369999999;1.920941453
6.454732727;1.300716439
0.917861053;0.629470464
3.76204457;2.262434924
5.262159676;2.044474735
2.720069804;3.0839844999999998e-2
8.201304054;3.79431191
3.694872417;2.4082370159999997
1.241272985;2.207703506
1.913124413;0.879364853
6.838370421;0.9507853709999999
0.12296030699999999;2.594694999
2.407308883;0.982029643
0.106974272;8.2911306e-2
1.375526464;5.645363323
9.1061809e-2;7.45806396
1.189897167;0.26548662
0.209133726;0.361164171
4.597780674;5.767433655
2.879682801;0.305699807
0.467232867;1.555295879
0.322313813;1.370957656
5.143519603;0.8552328029999999
2.114185372;2.335318781
5.8135845;3.643688386
7.0375653289999995;1.636580084
1.7269622359999999;2.213613811
0.496876572;3.0917179
0.960931836;4.215094623
0.933197193;0.308626189
2.1215406789999998;5.071301486
0.296106057;3.536763311
0.8047137209999999;1.342742584
0.680809088;0.370420242
1.765141343;0.7093782399999999
9.514239399999999e-2;0.995451718
0.998267892;1.127024606
1.148739723;14.778829487
0.668913396;0.519052127
2.762811773;0.419150642
0.954002271;0.219072753
8.385759699999999e-2;3.381807773
0.800763511;0.55440376
1.44851306;3.152467739
0.224496116;3.570296543
0.217915104;1.383561454
1.98414104;0.925705699
1.476922901;3.003198957
4.448530116;1.848296304
1.194518653;3.5872206049999997
0.6292257529999999;9.3774423e-2
1.389559017;2.476742566
6.1951102e-2;2.060491346
3.193208534;3.086917246
0.8256819599999999;1.873178721
0.674118852;1.245183143
0.515779348;8.11364947
2.29975463;2.383421099
1.948128315;5.889036476
1.133388708;1.57571283
0.698501494;2.724412875
0.59258259;0.175656266
6.188113249;0.269832468
1.789858257;1.593882802
1.741738208;0.270016246
2.043206511;0.542952856
0.477560647;0.881434056
6.970663123;1.568052193
1.3228299479999999;1.393563076
6.648857746;0.7325263399999999
1.275033104;0.113935211
0.102208468;4.193507551
2.715250839;7.260869527
1.140556214;1.560961239
3.247346626;4.761769694
0.837263961;1.998463808
1.654214796;1.947203224
1.50416214;2.9541449909999997
12.178135002;0.665125215
3.835854032;0.665571375
8.258343734;1.8157715269999999
2.7849407569999998;3.402121648
1.552368873;1.61939996
1.208190604;1.9076737689999999
0.672517275;7.2074754e-2
2.353307787;8.330815605
1.9216929e-2;4.871455939
3.7907270509999997;0.24752328099999998
0.249291909;8.537761555
0.342787052;1.052205578
7.227694208;5.0697306929999995
0.278420907;0.839960373
5.421795012;0.180241075
7.681797971;0.146418571
3.809278983;3.904367809
1.660716796;1.964330645
5.8866614e-2;2.362172084
1.9449126159999999;1.636940347
12.895671613;7.238245421999999
0.591101479;0.816040756
7.301767497;6.080960766
7.720416245;3.737125082
0.313102454;0.483443458
6.467412825;0.650179433
0.341821114;1.324675321
1.1442378659999999;3.300574219
2.487733848;1.526017418
4.6793169279999995;6.03163404
0.767896905;3.385682298
1.087643815;1.397476935
6.625698e-2;1.86160199
0.903159395;0.553230428
1.001674835;3.535899801
0.583738289;2.74091843
1.999160595;2.8669110289999997
4.630133427;1.8352675299999999
2.293890427;9.002768267
0.20381913399999999;1.550778088
2.9078132e-2;3.0557149679999998
