Infinity;4.143068e-3;7.492573e-3;1.1171775e-2
Infinity;5.117e-6;1.13818e-3;1.0420941e-2
0.980806635;5.452e-6;8.506459999999999e-4;1.0247593e-2
Infinity;5.504e-6;3.250257e-3;9.165742e-3
Infinity;6.543e-6;1.263628e-3;1.1297310999999999e-2
Infinity;4.7009999999999995e-6;1.930881e-3;1.0478481999999999e-2
Infinity;5.143e-6;4.588325e-3;9.457492e-3
Infinity;4.94e-6;5.962487e-3;1.0215794e-2
Infinity;5.048e-6;8.838331999999999e-3;1.0065082e-2
Infinity;5.104e-6;1.918134e-3;1.0019594e-2
Infinity;5.035e-6;3.694212e-3;1.1268288e-2
Infinity;5.365e-6;2.263625e-3;8.911346e-3
Infinity;4.996e-6;2.352972e-3;1.1469756e-2
Infinity;5.2919999999999995e-6;1.005792e-3;1.3878228e-2
Infinity;5.223e-6;2.5036713e-2;1.0808238e-2
1.5135503049999999;5.503e-6;2.366665e-3;1.0717954e-2
Infinity;4.927e-6;2.592027e-3;1.0713281e-2
Infinity;4.993e-6;4.3300809999999995e-3;8.688405e-3
Infinity;5.222e-6;4.640765e-3;9.39798e-3
Infinity;5.186e-6;3.917955e-3;1.0264106e-2
