Infinity;3.995422e-3;1.373948e-3;1.5381512e-2
Infinity;5.053e-6;7.522837e-3;1.5275713e-2
Infinity;4.649e-6;1.451427e-3;1.3675383e-2
Infinity;5.036e-6;4.0112559999999995e-3;1.545655e-2
Infinity;5.0729999999999995e-6;8.181175e-3;1.7931196e-2
Infinity;4.528e-6;5.620311e-3;1.5802273e-2
Infinity;4.9149999999999995e-6;6.487039e-3;1.3950467999999999e-2
Infinity;5.195e-6;1.611501e-3;1.5705442e-2
Infinity;5.702e-6;1.5290904e-2;1.4830379e-2
Infinity;4.749e-6;9.060184e-3;1.5862278e-2
Infinity;5.006e-6;1.453646e-3;1.4519414e-2
Infinity;5.2019999999999995e-6;1.6886977e-2;1.4396556e-2
Infinity;5.02e-6;3.8566539999999997e-3;1.7343397e-2
Infinity;4.694e-6;3.03975e-3;1.3286713e-2
Infinity;4.883e-6;9.438949e-3;1.6045466e-2
Infinity;5.34e-6;1.310471e-3;1.4597233999999999e-2
Infinity;4.843e-6;1.4238179999999999e-3;1.4657561e-2
Infinity;5.237e-6;5.362751e-3;1.4587177e-2
Infinity;5.037e-6;7.450043999999999e-3;1.491628e-2
Infinity;6.054e-6;5.876261e-3;1.6087884e-2
