Infinity;4.004237e-3;1.57658e-3;9.133739e-3
3.393965127;5.563e-6;1.882064e-3;7.442305e-3
Infinity;5.319e-6;6.17139e-4;6.854628e-3
Infinity;5.199e-6;3.366366e-3;8.661178e-3
3.1661746749999997;5.174e-6;1.347951e-3;8.698718e-3
0.699774064;4.926e-6;5.2945859999999996e-3;7.09313e-3
2.079407866;5.9189999999999996e-6;1.0238249e-2;7.199628e-3
0.918386037;4.727e-6;1.698288e-3;7.111165e-3
0.215154086;4.979e-6;5.93077e-4;7.794374e-3
2.376775103;6.007e-6;8.35612e-4;7.3985119999999995e-3
2.2187660879999997;4.806e-6;7.43158e-4;7.234868e-3
1.814678963;4.965e-6;8.92155e-3;7.5891299999999995e-3
3.865110454;6.558e-6;2.472896e-3;7.970039e-3
Infinity;4.59e-6;5.358623e-3;7.676368e-3
Infinity;5.835e-6;4.72662e-4;7.888449e-3
Infinity;5.634e-6;1.8684175e-2;7.01893e-3
0.8166191469999999;6.216e-6;6.65408e-4;7.915743e-3
0.821253903;4.845e-6;1.651193e-3;7.889634e-3
4.062959734;5.407e-6;1.797232e-3;8.549592e-3
3.26401045;4.624e-6;6.877119999999999e-4;7.872698e-3
