1.417361e-2;9.033959e-3;1.2045037e-2;1.1517171999999999e-2;1.309291e-2
3.952438e-3;1.0197148999999999e-2;1.0586594e-2;1.0231187e-2;8.987242e-3
2.02262e-3;1.1508629e-2;1.0220464e-2;1.1831422e-2;1.2342046e-2
7.83942e-4;9.154404e-3;1.0740412e-2;1.0029796e-2;1.0789181e-2
7.81907e-4;9.934032e-3;1.1269306e-2;1.0781704999999999e-2;1.0540477999999999e-2
7.58164e-4;9.955898e-3;1.0281241e-2;9.323877e-3;1.0410385e-2
9.82257e-4;9.180475e-3;1.0685608e-2;9.743169e-3;9.969222e-3
2.136e-3;9.835762e-3;1.1825892e-2;9.928482e-3;1.1370141e-2
9.53891e-4;9.907609e-3;9.775194e-3;1.1279423e-2;9.495962e-3
7.90316e-4;1.1731864e-2;9.489506e-3;1.0598414e-2;1.1214998e-2
4.120462e-3;1.1448203e-2;1.3681834e-2;8.926155e-3;1.0490361e-2
3.292751e-3;9.153968e-3;9.777427e-3;9.471184e-3;9.766312e-3
2.399258e-3;9.298111e-3;9.202109e-3;1.1640526e-2;9.376062e-3
2.12592e-3;9.084545e-3;1.0077004e-2;8.897997999999999e-3;9.024159e-3
8.642203e-3;1.0018503e-2;1.1012342999999999e-2;9.457397e-3;1.1282423e-2
3.03632e-3;8.407417e-3;1.1427846e-2;9.253392e-3;1.271542e-2
5.937236e-3;1.0781364e-2;1.0228347e-2;9.947273999999999e-3;1.2716129999999999e-2
3.40648e-3;1.2305937e-2;1.1331345999999999e-2;1.6415456e-2;1.481531e-2
3.0957076e-2;1.04114e-2;9.756334e-3;9.574128e-3;1.1177537999999999e-2
9.8218e-4;9.774123e-3;1.0510408e-2;9.001742e-3;1.0389594e-2
2.481728e-3;9.464053e-3;9.619126e-3;9.684383e-3;9.574711e-3
8.537348e-3;9.095113e-3;1.015457e-2;9.319282e-3;1.0312482999999999e-2
9.97759e-4;8.745154e-3;1.1591374e-2;9.308583e-3;1.2713977e-2
4.330968e-3;9.793117e-3;1.0889250999999999e-2;8.808304e-3;9.206989e-3
2.3366619999999998e-3;1.3266463e-2;1.0768465999999999e-2;1.1754748e-2;1.0456345e-2
8.61724e-4;1.0532728e-2;9.077967e-3;9.074558e-3;1.105017e-2
3.366426e-3;1.0627802e-2;9.884475e-3;9.556625e-3;9.117096e-3
7.939119e-3;1.1501500999999999e-2;1.2481397e-2;9.9052e-3;8.999167e-3
7.9161e-4;9.645288e-3;9.462208e-3;9.410940999999999e-3;1.0408858e-2
7.71423e-4;1.0034249e-2;1.0237183e-2;1.1608657e-2;9.429546e-3
7.97242e-4;1.1575253e-2;8.899925999999999e-3;1.0856734e-2;8.680524e-3
1.024775e-3;1.1933091e-2;9.95623e-3;1.0694542e-2;1.098151e-2
3.690693e-3;8.34606e-3;1.1372109e-2;1.0010108e-2;9.477965e-3
1.0641953e-2;1.0393016e-2;1.0924801999999999e-2;1.0152501999999999e-2;1.0088036e-2
4.575367e-3;1.243897e-2;9.202412e-3;1.0231666e-2;9.637979999999999e-3
8.93932e-4;9.674419e-3;9.592909e-3;9.993139e-3;1.1193606e-2
2.6678509999999997e-3;1.1084436999999999e-2;9.668290999999999e-3;9.998215999999999e-3;9.198549e-3
3.291166e-3;1.1560269e-2;9.042059e-3;1.1213195e-2;8.966869e-3
6.56993e-4;1.1206756e-2;9.490221e-3;9.057108e-3;1.1329421e-2
1.2686270999999999e-2;9.674084e-3;1.554841e-2;2.0325173999999998e-2;1.3535153e-2
1.36115e-3;1.1678317e-2;1.0469106e-2;9.925777e-3;9.835891e-3
3.513899e-3;1.0452439e-2;1.0034555e-2;8.992467e-3;9.958988e-3
5.076204e-3;9.644151e-3;1.1033018e-2;1.1112307e-2;1.1613123e-2
2.030908e-3;1.1123825e-2;9.446143e-3;1.2397407e-2;9.653301e-3
2.41289e-3;1.1093693e-2;9.454201e-3;8.944203e-3;1.014559e-2
7.07878e-4;1.0322613e-2;1.0603141e-2;1.1495264e-2;9.426071e-3
2.150267e-3;1.0692627e-2;9.572052e-3;9.730805e-3;9.713862e-3
2.22831e-3;1.0379058e-2;1.3050483e-2;1.2616481e-2;9.601647999999999e-3
7.562942e-3;1.0783996e-2;9.940256e-3;1.0392627e-2;1.1174838e-2
3.3863689999999998e-3;9.745254e-3;1.3427732e-2;9.665014e-3;9.910727e-3
1.9133449999999999e-3;8.998209e-3;1.0752608e-2;9.543403e-3;1.0061971e-2
1.1333439999999999e-3;9.408439e-3;1.2171745e-2;1.3899682e-2;1.0940701e-2
1.727377e-3;9.484442e-3;1.1392048e-2;9.274089e-3;1.0057731e-2
3.8636029999999997e-3;1.1785045e-2;1.1744938e-2;9.732029e-3;1.3526485e-2
1.9234581e-2;1.1607852e-2;9.702068e-3;1.1422742e-2;1.0314387999999999e-2
3.945088e-3;9.164408e-3;1.0409986e-2;1.1028767e-2;9.464407e-3
9.69176e-4;9.843058e-3;1.3172e-2;1.0975545e-2;1.2460755e-2
3.110196e-3;1.1569494999999999e-2;9.748919e-3;8.783767999999999e-3;9.343875e-3
1.0174189999999999e-3;1.0961162e-2;1.2578024e-2;9.185681e-3;1.2615399e-2
3.289044e-3;9.00802e-3;9.220287e-3;8.960787e-3;9.991572e-3
1.192223e-3;9.681224e-3;9.653871999999999e-3;1.0211721e-2;1.2870154e-2
1.632954e-3;1.6867141e-2;1.141679e-2;1.2084302e-2;1.5264255e-2
4.892087e-3;9.050147e-3;8.862234e-3;1.1385975e-2;9.672683999999999e-3
2.481964e-3;1.0235337e-2;9.843207e-3;9.121996e-3;9.879529e-3
7.824797e-3;9.656391e-3;1.0049412e-2;1.081098e-2;9.823542e-3
