1.5047272e-2;1.2958022999999999e-2;1.1985417e-2;1.3376632e-2;1.2200146e-2;1.1774554999999999e-2
1.8193999999999999e-3;1.5187001e-2;1.2386817999999999e-2;1.2155174e-2;1.9179439e-2;2.2454952e-2
5.284046e-3;1.7770827e-2;1.2199396999999999e-2;1.1926872e-2;1.2378046e-2;1.3695912e-2
6.5635749999999994e-3;1.1917554e-2;1.1497324e-2;1.1071678e-2;1.1921797e-2;1.4750995999999999e-2
6.829266e-3;1.721307e-2;1.1805808e-2;1.5849104e-2;1.0891089999999999e-2;1.2571815e-2
3.093315e-3;1.1670817e-2;1.1803611e-2;1.5537902e-2;1.2791919e-2;1.1625268e-2
9.31944e-4;1.1852082e-2;1.1856576e-2;1.1750518e-2;1.4507945999999999e-2;1.2554049e-2
1.302859e-3;1.3455016e-2;1.2613827e-2;1.2111481e-2;1.3452740999999999e-2;1.1973418e-2
4.843963e-3;1.539955e-2;1.3847451e-2;1.210578e-2;1.7803518e-2;1.5051774e-2
1.214602e-3;1.1021059e-2;1.2331014999999999e-2;1.4291138e-2;1.30309e-2;1.1582956e-2
1.232533e-3;1.8164503e-2;1.1709623e-2;1.2943082e-2;1.2744881999999999e-2;1.5286520999999999e-2
2.9351959999999997e-3;1.5426677e-2;1.235489e-2;1.4578373e-2;1.2539448e-2;1.250169e-2
3.879093e-3;1.4706285e-2;1.7395266e-2;1.1953989e-2;1.2004864e-2;1.3121845e-2
4.653969e-3;1.6494994e-2;1.3377284e-2;1.7464445999999998e-2;1.2291563e-2;1.1960298e-2
1.01109e-3;1.2264297e-2;1.3076955e-2;1.3390758e-2;1.3785593e-2;1.4187041e-2
1.239476e-3;1.4551251e-2;1.1820455e-2;1.3831652e-2;1.2217796e-2;2.2007796e-2
1.420474e-3;2.4521661e-2;1.767189e-2;1.2800661e-2;1.2122064e-2;1.1804519e-2
3.729376e-3;1.6005714e-2;1.5679038e-2;1.5341903e-2;1.2598972e-2;1.3200346e-2
