1.3847403e-2;1.7055789e-2;1.9474482e-2;2.1850913e-2;1.6957868e-2;1.7708998e-2;1.5873652999999998e-2;1.7220008e-2
1.628544e-3;1.9330101e-2;1.6515022e-2;1.72105e-2;1.5202463e-2;1.6898496e-2;1.5290752999999999e-2;1.7291939e-2
5.045878e-3;1.8700455e-2;1.6703269e-2;1.8390052e-2;1.6622005999999998e-2;2.08195e-2;1.8203425999999998e-2;1.6334971e-2
1.653908e-3;1.6464877e-2;2.0374099e-2;1.8194758e-2;1.550815e-2;1.5866498e-2;1.7554781999999998e-2;1.5000443e-2
1.877628e-3;1.738971e-2;1.6347343e-2;1.5950722e-2;1.746806e-2;1.6254747e-2;1.8642614e-2;1.615671e-2
2.081695e-3;1.5509031999999999e-2;1.5686302e-2;2.8042107e-2;1.8240926e-2;1.6650382e-2;1.5813401e-2;2.568632e-2
2.646632e-3;2.115238e-2;2.1508667999999998e-2;1.73089e-2;1.6599107e-2;1.6287522999999998e-2;1.7871273e-2;1.8963391e-2
4.795341e-3;2.2138767e-2;1.7334564e-2;1.7517997e-2;1.7306313e-2;1.5853539e-2;1.6629378e-2;1.639695e-2
1.914754e-3;1.8285102e-2;2.6774687e-2;1.7974313999999998e-2;1.7106494e-2;1.6050772e-2;1.7087475e-2;1.7117231e-2
1.596396e-3;1.8802761e-2;1.622247e-2;1.6794044e-2;1.8435128999999998e-2;1.5562819e-2;1.6550157e-2;1.5364908e-2
5.243582e-3;1.7697024999999998e-2;2.6144818e-2;1.687743e-2;2.1673924e-2;1.7416298e-2;1.72136e-2;1.7021649e-2
1.0656287e-2;2.1260937e-2;2.0118244e-2;2.423711e-2;1.9921443e-2;1.7877806e-2;1.7330465e-2;1.7699763e-2
1.336811e-3;1.6823752e-2;1.7419712e-2;1.8171736e-2;1.6835957e-2;1.8623116999999998e-2;1.75404e-2;1.6775474999999998e-2
4.799995e-3;2.7653773e-2;1.7167467999999998e-2;2.2703644999999998e-2;2.5859069e-2;2.5296861e-2;2.0458254e-2;1.6569327e-2
1.907443e-3;1.8717866e-2;1.6502559e-2;2.0065189e-2;2.5446344e-2;2.1581801e-2;1.6380541e-2;3.0560441e-2
8.116125e-3;2.0414373e-2;1.5261103e-2;1.8113839e-2;1.8575411e-2;1.8247372e-2;1.8492368e-2;1.9667096999999998e-2
1.800533e-3;2.2163933e-2;1.9900198e-2;1.6614674e-2;1.6209109e-2;1.7304398e-2;1.792192e-2;1.7336226e-2
2.1906729999999998e-3;1.6117294e-2;1.81618e-2;1.6490267e-2;2.0026417e-2;1.8745348999999998e-2;2.0496309e-2;1.6813203999999998e-2
2.185695e-3;1.6026197e-2;1.6556203e-2;2.0150745e-2;1.6471446e-2;1.6309179e-2;1.8868984e-2;1.7286588e-2
2.29686e-3;1.9075161e-2;2.3586324e-2;2.3471633e-2;1.7399499e-2;1.9328338e-2;1.9169121e-2;1.6654195e-2
4.444414e-3;1.7781766e-2;2.0955261e-2;1.8608738e-2;1.7273553e-2;2.1233593e-2;2.0828937999999998e-2;1.9454476e-2
1.999146e-3;1.7186339e-2;1.6078734e-2;1.7146464e-2;1.6093073e-2;1.7554047e-2;1.5954364e-2;1.6429196e-2
4.501611e-3;1.7705394e-2;1.9657215999999998e-2;2.0062402e-2;1.6243069e-2;1.8732842e-2;1.8805223e-2;1.7217962e-2
2.031509e-3;1.9283833e-2;1.8742619999999998e-2;2.1721964e-2;1.6476354999999998e-2;1.6816466e-2;1.6349658e-2;1.9050399e-2
7.76757e-3;1.8714846e-2;1.7001351e-2;1.7854573e-2;1.9237774e-2;2.2444651e-2;2.0360545e-2;1.6329404999999998e-2
9.763886e-3;1.6533329e-2;1.827508e-2;2.0605619999999998e-2;1.8792793e-2;2.135318e-2;1.6319938e-2;1.8476123e-2
2.145848e-3;1.7442766e-2;1.8142912e-2;1.6397244e-2;2.2449511999999998e-2;2.2529378e-2;2.0136999e-2;1.8147087e-2
4.328783e-3;1.693103e-2;2.355445e-2;1.5470135999999999e-2;2.0830389e-2;1.7611162e-2;1.9305753e-2;1.6844588e-2
4.275933e-3;2.4366765999999998e-2;2.4312205e-2;2.2035627999999998e-2;1.6579578e-2;1.7453789e-2;1.7366763e-2;2.1468433999999998e-2
4.57189e-3;1.5120347e-2;2.3623872e-2;1.8229323999999998e-2;1.9501453e-2;1.831859e-2;1.6214051e-2;1.6273515e-2
6.859647e-3;1.8245685e-2;1.7423399e-2;1.6958755e-2;1.7412501e-2;1.9384691e-2;1.602448e-2;1.6249278e-2
9.137764e-3;1.676317e-2;1.7776957e-2;1.8189172e-2;1.8102463e-2;1.5526271e-2;1.951179e-2;2.4671975999999998e-2
2.7992487e-2;1.6490943e-2;1.6828179999999998e-2;1.6247493e-2;1.6011805e-2;2.502246e-2;2.8735454e-2;1.7563923e-2
1.724447e-3;1.6895287e-2;2.1902119e-2;1.8530498e-2;2.3590009e-2;1.6774955e-2;2.1638455e-2;1.6990315e-2
1.647223e-3;1.5856431e-2;1.7388221e-2;1.6291036e-2;1.9795339e-2;1.6796635e-2;1.7546901e-2;1.6628238e-2
4.683034e-3;1.9975681999999998e-2;1.7355142e-2;2.8087084999999998e-2;2.3389721999999998e-2;1.9330848e-2;1.6836148999999998e-2;1.6398981e-2
1.957866e-3;1.5412743999999999e-2;1.5844438e-2;1.8269513e-2;1.7887869e-2;2.065019e-2;2.496507e-2;1.8670528999999998e-2
7.930969e-3;1.7783804e-2;1.5686968e-2;1.554647e-2;1.5529878e-2;1.658831e-2;1.5280377999999999e-2;2.1300757e-2
1.8966039999999999e-3;1.7367179e-2;1.7694087e-2;1.7233552e-2;1.7561278e-2;1.6651637e-2;1.9587409e-2;1.6190966e-2
1.9957367e-2;1.8346348999999998e-2;1.6539768e-2;1.7119404e-2;1.6694646e-2;1.6830092e-2;1.8277032e-2;1.6587659e-2
1.0246904e-2;1.6577077e-2;1.8236435999999998e-2;2.0146301e-2;1.8704665e-2;1.7206950999999998e-2;1.7944988999999998e-2;1.6853217e-2
6.1358409999999995e-3;1.5991238e-2;1.6674207e-2;1.592071e-2;1.8126265e-2;1.7219348e-2;1.8593733e-2;1.6893196e-2
2.0536587999999998e-2;2.070573e-2;1.8232046e-2;1.7540213e-2;1.6947329e-2;1.8390667e-2;2.7054114e-2;2.6378059e-2
8.524399e-3;1.6009114e-2;1.7723606e-2;1.6984861e-2;1.6103513e-2;1.6829081e-2;1.9610502999999998e-2;1.6756128e-2
1.3492789999999999e-3;2.4851917e-2;1.5608781e-2;1.8603806e-2;1.9450883e-2;2.2251339999999998e-2;1.8050618e-2;1.8042637e-2
1.018318e-2;1.6614804e-2;1.9737130999999998e-2;1.7171381e-2;1.6255749e-2;1.5100549999999999e-2;1.7772588e-2;1.6106907e-2
4.516524e-3;2.465547e-2;1.6609607e-2;1.9246720999999998e-2;1.956905e-2;1.8252798e-2;1.7276592e-2;1.6819395e-2
1.909293e-3;2.4450825e-2;1.6867719e-2;1.6518365e-2;1.7129286e-2;1.5701914e-2;1.7847562e-2;2.0104114e-2
4.344727e-3;1.7627153e-2;1.5853451e-2;1.7038397e-2;1.7074843e-2;1.9727572e-2;1.9427226e-2;1.648045e-2
1.3430059999999999e-3;2.1529586e-2;1.6767332e-2;1.6657722e-2;2.3460233e-2;1.7135021e-2;1.7900584e-2;1.7977648e-2
8.078132e-3;2.2540623e-2;2.677612e-2;2.1261912e-2;1.7637174e-2;1.9530539e-2;2.2671565e-2;1.6690457e-2
1.0825629e-2;1.8095955e-2;2.1445116e-2;1.6951609e-2;1.7435124e-2;1.5829502e-2;1.6045845e-2;1.8133055999999998e-2
9.690177e-3;1.6878975e-2;2.1405854e-2;1.8940639999999998e-2;1.8455077e-2;1.6611507e-2;1.7544297e-2;1.7091128e-2
8.230988e-3;1.6990907e-2;2.420243e-2;1.7542541e-2;1.6367044e-2;1.759194e-2;1.7291874e-2;1.9712787e-2
2.857492e-3;1.7926235999999998e-2;1.75209e-2;2.0249572e-2;2.3844846e-2;1.6697947e-2;1.7175476e-2;1.9240061e-2
1.468691e-3;1.7184413e-2;2.1625213e-2;2.0257199e-2;2.4007604999999998e-2;1.942468e-2;2.0294232e-2;1.589604e-2
4.027269e-3;1.6251816e-2;1.8202702e-2;2.1153405e-2;2.3984896999999998e-2;1.8208101e-2;1.7924307e-2;1.5543862e-2
1.992952e-3;1.7405088e-2;1.5872006e-2;1.9059342e-2;2.8375399e-2;2.2376938e-2;1.6627147e-2;1.792263e-2
4.422541e-3;1.6591327e-2;1.6750202e-2;1.5535552e-2;1.6192869e-2;1.6719552e-2;1.6160523e-2;1.6211490999999998e-2
1.4525389999999999e-3;2.1262879999999998e-2;1.7540745e-2;1.555355e-2;1.8722469e-2;1.7022659e-2;1.8250738e-2;1.6336104e-2
6.677356e-3;2.061804e-2;1.6627275e-2;1.6278471e-2;1.8980588e-2;2.303562e-2;1.9424449e-2;1.7211472999999998e-2
1.978261e-3;1.8229843e-2;2.1575081e-2;2.0784366e-2;1.5005578e-2;1.6269177e-2;2.1046877e-2;1.8082962e-2
2.166447e-3;1.8364939e-2;1.6654371e-2;1.8067996e-2;1.8772207e-2;2.4476341999999998e-2;1.5977316e-2;1.6528438e-2
4.549618e-3;1.874032e-2;1.6954613e-2;1.5864193999999998e-2;1.7967515e-2;1.9833302e-2;1.5882506e-2;2.3279271e-2
4.277428e-3;1.6837952e-2;1.6137675e-2;2.4019101e-2;1.5642525e-2;1.749983e-2;1.8432841999999998e-2;3.0106075e-2
3.190862e-3;2.3687022e-2;2.0104796e-2;1.8957215e-2;1.6978404e-2;1.7018255e-2;1.8204429e-2;1.5677751e-2
1.3994979999999999e-3;1.5615256e-2;1.8178064e-2;1.8377656e-2;1.8021058e-2;1.7485134e-2;2.1422761e-2;1.666536e-2
1.1894642e-2;1.7704311e-2;1.5819265e-2;1.6844564e-2;1.841257e-2;2.2714311e-2;1.8111632e-2;1.9945277e-2
1.6680504e-2;1.799113e-2;1.6562613e-2;1.9405954e-2;1.8474495e-2;1.9868002e-2;1.6171836e-2;1.8428066e-2
5.676131e-3;1.6940035e-2;1.8764811e-2;1.8539369e-2;2.1392368e-2;2.4799708e-2;1.6555395e-2;1.685922e-2
6.4264759999999995e-3;1.6632606e-2;1.6590213e-2;1.6013459e-2;1.6679765e-2;1.6624674e-2;1.622797e-2;1.7708579e-2
1.520162e-3;1.7540548e-2;1.8928712e-2;1.603657e-2;2.1660645e-2;2.1058788999999998e-2;1.8213375e-2;1.6812122e-2
2.074807e-3;1.7849915e-2;1.6152233e-2;3.3955326e-2;3.0051631e-2;1.9326799e-2;2.032443e-2;1.6184829e-2
1.763329e-3;1.5147282e-2;2.2210107e-2;1.7037372999999998e-2;1.6716223e-2;2.562215e-2;1.8805895e-2;1.6999445e-2
4.327537e-3;1.7993931e-2;1.6926975e-2;2.1077316999999998e-2;1.615013e-2;1.5987509e-2;1.6467719e-2;1.773359e-2
3.847785e-3;1.6991990999999998e-2;1.924921e-2;2.0038279e-2;1.6595769e-2;1.6347402e-2;1.7804132e-2;1.6910005999999998e-2
1.66815e-3;1.6721697e-2;1.8892844e-2;2.7552135999999998e-2;1.7351157e-2;1.6789438e-2;1.5699202e-2;2.015764e-2
1.561102e-3;1.6778088e-2;1.9183488e-2;1.7036942e-2;1.6825821e-2;1.6752366e-2;1.5698943e-2;1.7778705e-2
1.0299662e-2;2.0795758e-2;1.7284666e-2;1.6201369e-2;1.7077671e-2;1.7210304e-2;1.8234912e-2;1.8903012e-2
1.4655809999999999e-3;2.0379601e-2;1.9807542e-2;2.3479469e-2;1.6279418e-2;1.6325825999999998e-2;2.8807544e-2;2.315025e-2
1.756919e-3;2.4072345999999998e-2;1.9955437e-2;1.6324624e-2;1.6757472e-2;1.6321901e-2;1.8781311e-2;1.82113e-2
1.67537e-3;1.6272286e-2;1.7560288e-2;1.9772473e-2;1.7664249e-2;1.7938072e-2;1.9797571e-2;1.6751356999999998e-2
4.309412e-3;1.6395585e-2;1.7362653999999998e-2;2.1577244e-2;1.8960116e-2;1.5864202e-2;1.5134238999999999e-2;1.6242478e-2
1.750081e-3;1.8695575e-2;1.6787423e-2;2.1565753e-2;1.5241593999999999e-2;2.0521246e-2;1.6717092e-2;2.1230895e-2
4.467663e-3;2.1253629e-2;1.7791376e-2;2.0669948e-2;1.5389528e-2;2.6694555e-2;1.6595494e-2;1.6100615999999998e-2
1.3982681e-2;1.6457938e-2;1.8660949e-2;1.86981e-2;2.0208381e-2;2.1302557e-2;1.4542000999999999e-2;1.9846474e-2
1.488578e-3;1.6848373e-2;1.8826493e-2;1.6236796e-2;1.8181712e-2;1.8004324e-2;1.7386468e-2;2.1218093e-2
1.517319e-2;1.9190347e-2;2.8310579e-2;2.3943106999999998e-2;1.812387e-2;1.8015696e-2;1.9836367e-2;1.6640762e-2
1.958474e-3;1.9719893e-2;1.6486527e-2;1.6101847e-2;1.7303445e-2;1.8962912e-2;1.8631486e-2;1.8085497e-2
