10.50593477;1.59176563;9.6019144e-2;2.893798871;0.376790158
1.326872756;6.9436525e-2;1.515636622;2.1051701;1.601605534
1.715581545;5.378253299;1.034145786;2.767937038;2.550008725
2.239406404;1.080545892;0.261873362;1.2865096999999999e-2;1.775860928
1.875270034;1.611375131;5.2176749e-2;0.747540379;1.332670204
0.71224624;0.376641955;0.448575473;1.453799061;0.677369148
4.66077907;1.521975793;0.346673945;0.142483173;0.152749593
4.000278e-3;5.006553543;0.159175903;0.333814866;0.583150336
0.401434003;3.630977082;1.9976304489999999;3.989365459;1.492445817
4.75439396;1.369314895;0.432015606;3.182795586;0.358667766
0.7826258389999999;2.236686696;2.8262583709999998;0.907979674;3.458746489
2.3419122679999997;0.385384896;0.918223727;1.642959643;9.9902822e-2
3.627655228;0.977079793;2.040560957;0.936728692;0.325122476
0.291838064;0.329800319;0.34966601199999997;1.2975569e-2;0.623778138
2.972838676;0.185490308;1.187129965;1.641066747;1.346462975
1.4551565229999999;0.29133144299999997;3.3468671;4.04721475;1.210099972
1.563415559;1.6835416189999999;0.11635844399999999;0.296937197;2.026882305
0.508718389;1.836806001;0.8041711189999999;1.368090866;2.549072954
1.30912313;2.289790077;0.100274274;1.018809538;0.141618792
1.46369787;0.272577784;1.181915046;0.800442247;4.037314747
