4.408585e-3;1.884969e-2;1.2416877e-2;1.4504584e-2;1.3133435e-2;1.6615389e-2
1.790446e-3;1.7770325e-2;2.4005314e-2;1.4374192e-2;1.2343434e-2;1.1748874999999999e-2
2.3844647e-2;1.4525063999999999e-2;1.2439963e-2;1.2301737e-2;1.2808370999999999e-2;1.3785989e-2
2.6739199999999998e-3;1.2905688e-2;1.3812071e-2;1.3880334999999999e-2;1.2001757e-2;1.4032266e-2
1.378789e-3;1.2684418e-2;1.1532918e-2;1.1882497e-2;1.1547296e-2;1.2112056e-2
3.920226e-3;1.2488291e-2;1.1786304e-2;1.1469319e-2;1.4374134e-2;1.3040532e-2
9.41542e-4;1.2598557e-2;1.2269875e-2;1.5557310999999999e-2;1.785055e-2;1.2615481e-2
4.593662e-3;1.2772129e-2;1.2413193e-2;1.295651e-2;1.3127231e-2;1.2134147e-2
1.119871e-3;1.5312143e-2;1.2894461999999999e-2;1.3788014e-2;1.2239629e-2;1.2342084e-2
4.474174e-3;1.2230036e-2;1.2027263e-2;1.2037731e-2;1.0982664999999999e-2;1.3875292e-2
2.791248e-3;1.3976498e-2;1.4880196e-2;1.3384229e-2;1.600684e-2;1.3832961e-2
1.519852e-3;1.19185e-2;1.2881497e-2;1.694015e-2;1.234909e-2;1.2492056999999999e-2
9.303572e-3;1.1535333e-2;1.2795537e-2;1.6618259e-2;1.5482103e-2;2.1520917e-2
1.1637519999999999e-3;1.503649e-2;1.4410266e-2;1.5239504e-2;1.1621044e-2;1.3412838e-2
2.726609e-3;1.2050538999999999e-2;1.581466e-2;1.4605175e-2;1.7716985e-2;1.8939319e-2
8.324419999999999e-3;2.0879912e-2;1.3752165e-2;1.4364225999999999e-2;1.5418229e-2;1.3882532e-2
3.836325e-3;1.3476034e-2;1.2921313e-2;1.4440137e-2;1.3396989e-2;1.3213189e-2
3.514012e-3;1.3537776e-2;1.4261949e-2;1.2925424e-2;1.3339611e-2;1.2450801e-2
9.266435e-3;1.3154347e-2;1.4445841e-2;1.3521545999999999e-2;1.721419e-2;1.2694488e-2
1.304595e-3;1.3741052e-2;1.1605691e-2;1.1418546e-2;1.4489019e-2;1.2939342999999999e-2
1.4703891e-2;1.3597292e-2;1.3570816e-2;1.4030378e-2;1.409072e-2;1.2104272e-2
1.157766e-3;1.2350072e-2;1.4755242e-2;1.1229533e-2;1.2365988e-2;1.2245203999999999e-2
2.7938769999999997e-3;1.2724822e-2;1.2681402999999999e-2;1.1934337e-2;1.2063879999999999e-2;1.420656e-2
1.617888e-3;1.3928550999999999e-2;1.206698e-2;1.2536913e-2;1.5680798e-2;1.3395475e-2
1.458105e-3;1.7640728e-2;1.1591144e-2;1.6034839999999998e-2;1.1444315e-2;1.4132575e-2
5.962277e-3;1.3354577999999999e-2;1.2288535e-2;1.2357149999999999e-2;1.1187575e-2;1.2113829e-2
9.190634999999999e-3;1.2225986999999999e-2;1.5768685e-2;1.4733014e-2;1.4470794e-2;1.3897454e-2
