1.669537e-3;1.6952122e-2;1.8932181e-2;2.2282235e-2;1.6120307e-2;1.8801914e-2;1.4527668e-2
5.694034e-3;1.4088899e-2;1.3147058e-2;1.363662e-2;1.8388932e-2;1.3926444999999999e-2;1.4891115e-2
3.159035e-3;1.5485591e-2;2.392604e-2;2.0994729e-2;1.6162364999999998e-2;1.5550399999999999e-2;1.9241761e-2
1.531416e-3;1.925775e-2;1.3469113e-2;1.8299032e-2;1.3865895e-2;1.7362849e-2;1.4537855e-2
4.374671e-3;1.3852737e-2;1.526225e-2;1.6037791e-2;1.4297581e-2;1.4746472e-2;2.0314600999999998e-2
1.42468e-3;1.5110508e-2;1.6074797e-2;1.54358e-2;1.5585996e-2;1.5210528e-2;1.7908679e-2
1.0525594e-2;1.3559065e-2;1.5471083e-2;1.4611078999999999e-2;1.6127916e-2;1.699941e-2;1.3905063e-2
8.802426e-3;1.4964306e-2;1.4642555e-2;1.5885569e-2;1.6669505e-2;2.1300872e-2;1.5782119e-2
1.947749e-3;1.4060666999999999e-2;1.4341118e-2;1.590236e-2;1.3746012e-2;1.9374872e-2;1.4595897e-2
2.716475e-3;1.3679735e-2;1.8646679e-2;1.7012568999999998e-2;1.404802e-2;2.1390476999999998e-2;1.6967618e-2
5.605395e-3;1.4161913e-2;1.4729559e-2;1.9502692999999998e-2;1.4207453e-2;1.3795045e-2;1.4156756e-2
1.64402e-3;1.6213603e-2;1.4425631e-2;1.3218932e-2;1.5977709e-2;1.3694586e-2;1.3737003e-2
5.801619e-3;1.5005006999999999e-2;2.3979475e-2;2.2208031e-2;1.7737588e-2;1.3847772e-2;1.3993821e-2
1.722658e-3;1.4303017999999999e-2;1.3936651999999999e-2;1.3626853e-2;1.3050265e-2;1.5178129e-2;1.4918377e-2
1.394886e-3;1.3602566e-2;1.4374523e-2;1.3439902e-2;1.7431755e-2;1.4930314e-2;1.4917106999999999e-2
1.3539259999999999e-3;1.4439887e-2;1.6860078e-2;1.3999092e-2;1.3112301e-2;1.4116108e-2;1.5137458999999999e-2
1.9070283e-2;1.4061577e-2;1.5456089e-2;1.3846176e-2;1.7303067e-2;1.6949027999999998e-2;1.9122583999999998e-2
3.218632e-3;1.6365061e-2;1.4143585e-2;1.5207227e-2;1.4536739e-2;1.6519383e-2;1.6246004e-2
3.6616129999999998e-3;1.3540332e-2;1.4778049e-2;1.7307709e-2;1.7475957e-2;1.4112565e-2;1.4260787e-2
1.1892241e-2;1.8128714e-2;1.4077832e-2;1.6094504e-2;1.408545e-2;1.2882486e-2;1.5644262e-2
7.555208e-3;1.4942394999999999e-2;1.7412521e-2;1.5087398e-2;1.9797000999999998e-2;1.4017633e-2;1.4690354e-2
1.452091e-3;1.8209172e-2;1.5717114e-2;1.4332289e-2;1.266168e-2;1.3240314999999999e-2;1.3689311e-2
8.105391e-3;1.5729987e-2;2.0421219e-2;3.1440143e-2;2.5502261e-2;1.5500113999999999e-2;1.4848578999999999e-2
1.29427e-3;1.7846344e-2;1.7645664e-2;1.4250152e-2;1.3899805e-2;1.5455142e-2;1.3570505e-2
1.540001e-3;1.4959937e-2;1.4275845e-2;1.4159099e-2;1.594334e-2;1.6768628e-2;1.6366644e-2
1.6341819999999999e-3;1.5591355e-2;1.4707422999999999e-2;1.4073303e-2;1.5476146999999999e-2;2.113598e-2;1.4790521e-2
7.6777239999999995e-3;1.9198858e-2;1.4435228999999999e-2;1.5164871e-2;1.5670679e-2;1.3994224e-2;1.4308012e-2
1.404603e-3;1.8867075e-2;2.0647587999999998e-2;1.3997177e-2;1.5758041e-2;2.0253166e-2;1.5098885999999999e-2
1.714691e-3;1.5880518e-2;1.674926e-2;1.4548156e-2;1.7915234999999998e-2;1.3336508e-2;1.4934156e-2
7.680818e-3;1.3777392999999999e-2;1.7797124e-2;1.4755777999999999e-2;1.4654588999999999e-2;1.5729455e-2;1.8800784e-2
3.8079439999999997e-3;1.341212e-2;1.3732045e-2;1.550356e-2;1.5490611e-2;1.9900877e-2;1.4010201e-2
2.524787e-3;1.3577808e-2;1.7485426e-2;1.4388347e-2;1.4640608e-2;1.2964268e-2;1.4287471999999999e-2
4.114069e-3;1.9572245999999998e-2;1.6371488e-2;2.320919e-2;1.80473e-2;1.6595148e-2;1.4519061e-2
1.3953449999999999e-3;1.4702508e-2;1.4439236999999999e-2;1.4225857e-2;1.619807e-2;1.8353803e-2;1.3874848e-2
5.477852e-3;1.3196041e-2;1.4831048e-2;1.4356217e-2;1.4207642e-2;1.6187069e-2;1.4597355e-2
1.122941e-3;1.483607e-2;1.8485499e-2;1.3983579e-2;1.6185707e-2;1.6030722e-2;1.3410498e-2
1.2804602e-2;1.8371793e-2;1.8277028e-2;1.3864748999999999e-2;1.8225621e-2;1.6418691e-2;1.4562206999999999e-2
8.416854e-3;1.5108498e-2;1.3872406e-2;1.3971944e-2;1.9498811e-2;1.4134263e-2;1.3829108e-2
3.739301e-3;2.0552977e-2;1.8925448e-2;1.5231264e-2;1.6648857e-2;1.558759e-2;1.5145126e-2
1.4480089999999999e-3;1.5492456e-2;1.447309e-2;1.7452134e-2;1.3400218e-2;1.4751446e-2;1.5035305e-2
3.310804e-3;1.5849891e-2;1.3759179e-2;1.7287142e-2;1.4273708999999999e-2;1.9133909e-2;1.576164e-2
3.050489e-3;1.5787279e-2;1.7541518e-2;1.8270473e-2;1.4248046e-2;1.5048707e-2;1.5951482e-2
1.805399e-3;1.6241571e-2;1.5123927e-2;2.969444e-2;2.6576202e-2;1.7892294e-2;1.8038312e-2
1.5990359999999999e-3;1.6566718e-2;1.6790841e-2;1.5961441e-2;1.4834933e-2;1.4718642e-2;1.4012970999999999e-2
1.0908258e-2;1.6707461e-2;1.7704841e-2;1.3500854e-2;1.5052542e-2;1.491906e-2;1.6612581e-2
1.009435e-3;1.7404717e-2;1.7042836999999998e-2;1.4631218e-2;1.4686768e-2;1.4156385e-2;1.4767129e-2
1.624653e-3;1.3304452999999999e-2;1.431606e-2;1.4362951e-2;1.4783132e-2;1.5922778e-2;1.4186822e-2
