Infinity;2.16024606;0.25087033799999997;0.368710124
Infinity;4.846e-6;0.244232394;0.53418464
Infinity;5.24e-6;0.478831042;0.667260279
Infinity;5.302e-6;1.592796291;0.938075074
Infinity;5.327e-6;3.453412105;5.832166135
Infinity;5.173e-6;0.764321573;0.199175212
Infinity;5.845e-6;1.777757485;1.759543414
Infinity;5.007e-6;1.366775713;0.181906657
Infinity;4.94e-6;0.5836842489999999;0.277310384
Infinity;5.003e-6;0.681223963;1.433325806
Infinity;5.2359999999999995e-6;2.273886505;3.7774237e-2
Infinity;5.611e-6;2.202940764;0.75192942
Infinity;5.806e-6;2.265765749;1.723880923
Infinity;4.5819999999999995e-6;2.240687753;0.664310717
Infinity;4.4019999999999995e-6;0.25961951499999997;0.210230319
Infinity;4.417e-6;0.968391253;0.639246506
Infinity;5.173e-6;1.253921979;0.584370467
Infinity;5.657e-6;0.864622396;6.809064399999999e-2
Infinity;5.222e-6;3.753711316;0.196823627
Infinity;5.762e-6;8.647218e-3;2.939175338
