Infinity;2.117047677;0.117796581;0.707596634
Infinity;5.599e-6;1.3133036519999999;3.544300162
Infinity;5.694e-6;2.089601749;1.53490649
Infinity;6.339e-6;0.394974759;0.869441653
Infinity;6.441e-6;0.796804798;1.008961274
Infinity;5.663e-6;5.155445101;0.305429296
Infinity;5.308e-6;1.402816629;2.043962574
Infinity;5.649e-6;0.44629785;1.909945231
Infinity;5.2529999999999995e-6;0.809306447;1.094447745
Infinity;6.092e-6;2.760954772;2.372164275
Infinity;5.442e-6;0.370393127;6.542024101
Infinity;5.5909999999999995e-6;3.969903143;0.144467147
Infinity;5.329e-6;2.7370049e-2;0.630981908
Infinity;6.1379999999999995e-6;0.632234706;0.24684847
Infinity;5.6539999999999996e-6;13.101661347;0.472285285
Infinity;6.27e-6;0.571097176;0.618118947
Infinity;5.841e-6;0.894048081;1.062173401
Infinity;5.649e-6;4.0255921e-2;1.156830424
Infinity;6.076e-6;3.0499654819999997;0.22455108
Infinity;5.408e-6;0.955906839;0.558319697
