Infinity;2.160489804;2.433407772;0.885178921
Infinity;5.498e-6;2.476666747;1.223509706
Infinity;5.176e-6;1.4452194809999999;2.418545306
Infinity;5.008e-6;2.626133492;3.425806282
Infinity;5.507e-6;5.186237274;1.659257006
Infinity;5.079e-6;4.7831589e-2;0.972824118
Infinity;5.42e-6;3.795512004;2.989401444
Infinity;5.319e-6;1.558409921;0.905441254
Infinity;5.336e-6;2.756991281;2.519581636
Infinity;5.438e-6;0.924843226;4.430870309
Infinity;4.96e-6;1.445824305;2.441377786
Infinity;5.4109999999999995e-6;0.733731346;6.224879485
Infinity;5.164e-6;1.875877268;0.460298907
Infinity;5.6079999999999995e-6;1.185456077;9.016624774
Infinity;5.64e-6;2.028892978;1.123065699
Infinity;5.387e-6;1.9567521829999999;0.298096889
Infinity;6.091e-6;1.1718737049999999;5.402997409
Infinity;5.539e-6;7.0276968779999995;2.4476522099999998
Infinity;5.816e-6;2.175425024;1.528396371
Infinity;5.305e-6;0.113809857;1.320530394
