Infinity;3.966244e-3;6.591261e-3;7.611661e-3
2.9837702619999997;5.339e-6;5.2596679999999995e-3;8.505073e-3
Infinity;4.844e-6;7.88407e-4;6.943477e-3
Infinity;4.566e-6;3.850373e-3;7.879308e-3
2.0237234649999998;5.319e-6;3.714423e-3;7.674798e-3
2.149652325;4.707e-6;9.26952e-4;8.999935e-3
Infinity;5.6809999999999995e-6;5.50014e-3;1.2150087e-2
0.794033289;4.78e-6;1.813914e-3;7.164091e-3
3.060640994;4.658e-6;5.029651e-3;8.04469e-3
3.109398649;5.004e-6;4.032289e-3;9.274441e-3
0.431350911;5.184e-6;6.59758e-4;8.084048e-3
Infinity;4.943e-6;4.122271e-3;7.402876e-3
2.235684948;8.076999999999999e-6;1.2714199999999999e-3;9.762029e-3
Infinity;4.5479999999999995e-6;5.7943529999999995e-3;7.622676e-3
Infinity;5.068e-6;5.06269e-4;7.478347e-3
2.37624015;4.641e-6;3.667506e-3;9.322444e-3
Infinity;4.729e-6;1.670998e-3;7.693131e-3
Infinity;4.789e-6;2.856028e-3;9.777071e-3
Infinity;4.8249999999999995e-6;9.565482e-3;7.608579e-3
1.688638626;4.91e-6;5.293511e-3;7.695072e-3
