Infinity;4.020084e-3;2.236481e-3;1.7638588e-2
Infinity;4.87e-6;2.4143727e-2;1.8126684e-2
Infinity;4.78e-6;1.815786e-3;1.7318418999999998e-2
Infinity;5.823e-6;1.965828e-2;1.704906e-2
Infinity;4.851e-6;6.1646489999999995e-3;2.4792500999999998e-2
Infinity;5.059e-6;2.399694e-3;1.5456969e-2
Infinity;4.491e-6;2.0325589999999998e-3;1.6264528e-2
Infinity;7.11e-6;4.7824519999999995e-3;1.6466898e-2
Infinity;4.879e-6;5.487481e-3;1.9409181e-2
Infinity;5.086e-6;4.8559169999999995e-3;1.8913803e-2
Infinity;4.981e-6;4.717253e-3;1.7375513e-2
Infinity;5.109e-6;1.990229e-3;1.8092325e-2
Infinity;5.534e-6;8.499227e-3;1.9654701e-2
Infinity;4.9369999999999995e-6;7.143406e-3;1.6761106e-2
Infinity;5.488e-6;6.536766e-3;1.7785973e-2
Infinity;5.131e-6;2.846503e-3;1.8799845e-2
Infinity;5.37e-6;3.2973909999999998e-3;1.6198452e-2
Infinity;5.211e-6;4.485137e-3;2.0595055e-2
Infinity;5.127e-6;8.744380999999999e-3;2.0407454999999998e-2
Infinity;5.1119999999999995e-6;8.457292e-3;1.6811283e-2
