Infinity;3.999887e-3;6.274384e-3;1.3337455e-2
Infinity;5.626e-6;8.135021e-3;1.8789249e-2
Infinity;4.716e-6;5.789704e-3;1.6550441e-2
Infinity;4.974e-6;6.487059e-3;1.3696419999999999e-2
Infinity;4.912e-6;8.019299e-3;1.7118965e-2
Infinity;6.203e-6;2.0494789e-2;1.9958764e-2
Infinity;4.348e-6;1.4679809e-2;1.3017986e-2
Infinity;4.685e-6;3.390793e-3;1.4923112e-2
Infinity;4.8469999999999995e-6;1.443088e-3;1.4442660999999999e-2
Infinity;4.832e-6;4.000483e-3;1.7792376999999998e-2
Infinity;4.556e-6;4.913015e-3;1.416448e-2
Infinity;5.39e-6;1.443295e-3;1.5655783e-2
Infinity;4.942e-6;5.995967e-3;1.8484293e-2
Infinity;5.307e-6;3.5013649999999998e-3;1.6406429e-2
Infinity;5.1629999999999995e-6;1.636027e-3;1.5604391e-2
Infinity;5.142e-6;9.844784e-3;1.7963498e-2
Infinity;5.79e-6;2.3971969999999998e-3;1.7861109e-2
Infinity;4.956e-6;1.3968522e-2;1.7724193e-2
Infinity;4.986e-6;1.743669e-3;1.3040997e-2
Infinity;4.9829999999999996e-6;3.865243e-3;1.6377479e-2
